SN,MID_WID,SAP_New_Code,Nodal
639,1178640,9200000723,9200000723
640,1180194,9200000724,9200000724
641,1179296,9200000725,9200000725
642,1179935,9200000726,9200000726
643,1179517,9200000727,9200000727
644,1179958,9200000728,9200000728
645,1180099,9200000729,9200000729
646,1175058,9200000730,9200000730
647,1179933,9200000731,9200000731
648,1179944,9200000732,9200000732
649,1178426,9200000733,9200000733
650,1178638,9200000734,9200000734
651,1179992,9200000735,9200000735
652,1180064,9200000736,9200000736
653,1180066,9200000737,9200000737
654,1180232,9200000739,9200000739
655,1180253,9200000740,9200000740
656,1178911,9200000741,9200000741
657,1179800,9200000743,9200000743
658,1179816,9200000744,9200000744
659,1180075,9200000745,9200000745
660,1178385,9200000746,9200000746
661,1180150,9200000747,9200000747
662,1180348,9200000748,9200000748
663,1179403,9200000749,9200000749
664,1179563,9200000750,9200000750
665,1180012,9200000751,9200000751
666,1180367,9200000752,9200000752
667,1180215,9200000753,9200000753
668,1179934,9200000755,9200000755
669,1178122,9200000756,9200000756
670,1180350,9200000757,9200000757
671,1180163,9200000758,9200000758
672,1178778,9200000759,9200000759
673,1179072,9200000760,9200000760
674,1179031,9200000761,9200000761
675,1180375,9200000762,9200000762
676,1178306,9200000763,9200000763
677,1180333,9200000764,9200000764
678,1179850,9200000765,9200000765
679,1180060,9200000766,9200000766
680,1180412,9200000767,9200000767
681,1180461,9200000768,9200000768
682,1178179,9200000769,9200000769
683,1180173,9200000771,9200000771
684,1180220,9200000772,9200000772
685,1180251,9200000773,#REF!
686,1180420,9200000774,9200000774
687,1180451,9200000775,9200000775
688,1180504,9200000776,9200000776
689,1180517,9200000777,9200000777
690,1178922,9200000778,9200000778
691,1179751,9200000779,9200000779
692,1180490,9200000780,9200000780
693,1180120,9200000781,9200000781
694,1180362,9200000782,9200000782
695,1179355,9200000783,9200000783
696,1180463,9200000784,9200000784
697,1180304,9200000785,9200000785
698,1179616,9200000786,9200000786
699,1180633,9200000795,9200000795
700,1180244,9200000797,9200000797
701,1180448,9200000798,9200000798
702,1180674,9200000799,9200000799
703,1180457,9200000800,9200000800
704,1180483,9200000801,9200000801
705,1180487,9200000802,9200000802
706,1180512,9200000803,9200000803
707,1180513,9200000804,9200000804
708,1178762,9200000805,9200000805
709,1178799,9200000806,9200000806
710,1178854,9200000807,9200000807
711,1179450,9200000808,#REF!
712,1179572,9200000809,9200000809
713,1180600,9200000810,9200000810
714,1180601,9200000811,9200000811
715,1180686,9200000812,9200000812
716,1180709,9200000813,9200000813
717,1180560,9200000814,9200000814
718,1180146,9200000815,9200000815
719,1177872,9200000816,9200000816
720,1180229,9200000817,9200000817
721,1178810,9200000818,9200000818
722,1177891,9200000819,9200000819
723,1180644,9200000820,9200000820
724,1176267,9200000825,9200000825
725,1179886,9200000826,9200000826
726,1180295,9200000828,9200000828
727,1179921,9200000829,9200000829
728,1179957,9200000830,9200000830
729,1180700,9200000831,9200000831
730,1177531,9200000832,9200000832
731,1177903,9200000833,9200000833
732,1178355,9200000835,9200000835
733,1178670,9200000836,9200000836
734,1178423,9200000837,9200000837
735,1178499,9200000838,9200000838
736,1178555,9200000839,9200000839
737,1178556,9200000840,9200000840
738,1178894,9200000841,9200000841
739,1178561,9200000842,9200000842
740,1179241,9200000843,9200000843
741,1178571,9200000844,9200000844
742,1180369,9200000845,9200000845
743,1178657,9200000846,9200000846
744,1178661,9200000847,9200000847
745,1180354,9200000848,9200000848
746,1180245,9200000849,9200000849
747,1180247,9200000850,9200000850
748,1180289,9200000851,9200000851
749,1180324,9200000852,9200000852
750,1180361,9200000853,9200000853
751,1180453,9200000854,9200000854
752,1180524,9200000855,9200000855
753,1180526,9200000856,9200000856
754,1178910,9200000857,9200000857
755,1178705,9200000858,9200000858
756,1178707,9200000859,9200000859
757,1178806,9200000860,9200000860
758,1178835,9200000861,9200000861
759,1178940,9200000862,9200000862
760,1178961,9200000863,9200000863
761,1179729,9200000864,9200000864
762,1179084,9200000865,9200000865
763,1179099,9200000866,9200000866
764,1180059,9200000867,9200000867
765,1179442,9200000868,9200000868
766,1179474,9200000869,9200000869
767,1179504,9200000870,9200000870
768,1179510,9200000871,9200000871
769,1179518,9200000872,9200000872
770,1180780,9200000873,9200000873
771,1180587,9200000874,9200000874
772,1180598,9200000875,9200000875
773,1180741,9200000876,9200000876
774,1180680,9200000877,9200000877
775,1180728,9200000878,9200000878
776,1180727,9200000879,9200000879
777,1180777,9200000880,9200000880
778,1180832,9200000881,9200000881
779,1178189,9200000882,9200000882
780,1179845,9200000883,#REF!
781,1180699,9200000884,9200000884
782,1180005,9200000885,9200000885
783,1180113,9200000886,9200000886
784,1180708,9200000887,9200000887
785,1179136,9200000888,9200000888
786,1178182,9200000889,9200000889
787,1178703,9200000891,9200000891
788,1180193,9200000892,9200000892
789,1178686,9200000893,PFC
790,1178751,9200000894,9200000894
791,1178853,9200000895,9200000895
792,1179078,9200000896,9200000896
793,1179205,9200000897,9200000897
794,1179332,9200000899,9200000899
795,1179417,9200000900,9200000900
796,1179496,9200000901,9200000901
797,1179558,9200000902,9200000902
798,1180287,9200000903,9200000903
799,1179689,9200000904,9200000904
800,1179598,9200000905,9200000905
801,1179744,9200000906,9200000906
802,1179837,9200000907,9200000907
803,1180676,9200000908,9200000908
804,1180639,9200000909,9200000909
805,1179945,9200000910,9200000910
806,1177888,9200000911,9200000911
807,1177978,9200000912,9200000912
808,1178178,9200000913,9200000913
809,1178691,9200000914,9200000914
810,1178635,9200000915,9200000915
811,1180443,9200000916,9200000916
812,1179826,9200000917,9200000917
813,1179184,9200000918,9200000918
814,1180494,9200000919,9200000919
815,1179389,9200000920,9200000920
816,1179468,9200000921,9200000921
817,1180489,9200000922,9200000922
818,1179602,9200000923,9200000923
819,1180701,9200000924,9200000924
820,1175213,9200000935,9200000935
821,1179947,9200000936,9200000936
822,1179885,9200000937,9200000937
823,1180831,9200000938,9200000938
824,1177706,9200000939,9200000939
825,1177720,9200000940,9200000940
826,1178026,9200000941,9200000941
827,1178320,9200000942,9200000942
828,1178455,9200000943,9200000943
829,1178370,9200000944,9200000944
830,1178374,9200000945,9200000945
831,1178387,9200000946,9200000946
832,1178427,9200000947,9200000947
833,1180258,9200000948,9200000948
834,1178924,9200000950,9200000950
835,1178987,9200000951,9200000951
836,1179938,9200000952,9200000952
837,1179339,9200000953,9200000953
838,1179586,9200000954,9200000954
839,1179782,9200000955,9200000955
840,1180596,9200000956,9200000956
841,1180892,9200000957,9200000957
842,1180712,9200000958,9200000958
843,1180889,9200000959,9200000959
844,1180789,9200000960,9200000960
845,1180818,9200000961,9200000961
846,1180897,9200000962,9200000962
847,1180895,9200000963,9200000963
848,1175031,9200000964,9200000964
849,1178301,9200000965,9200000965
850,1178268,9200000966,9200000966
851,1179406,9200000967,9200000967
852,1179037,9200000968,9200000968
853,1179678,9200000969,9200000969
854,1179948,9200000970,9200000970
855,1180535,9200000971,9200000971
856,1175897,9200000972,9200000972
857,1179903,9200000973,9200000973
858,1178266,9200000974,9200000974
859,1179075,9200000975,9200000975
860,1179231,9200000976,9200000976
861,1179362,9200000977,9200000977
862,1179430,9200000978,9200000978
863,1180784,9200000979,9200000979
864,1180903,9200000980,9200000980
865,1174895,9200000985,9200000985
866,1175141,9200000986,9200000986
867,1179867,9200000987,9200000987
868,1180300,9200000988,9200000988
869,1178973,9200000989,9200000989
870,1178623,9200000990,Advance
871,1180288,9200000991,9200000991
872,1180207,9200000992,9200000992
873,1180446,9200000993,9200000993
874,1180488,9200000994,9200000994
875,1180498,9200000995,9200000995
876,1178771,9200000996,9200000996
877,1178831,9200000997,9200000997
878,1178843,9200000998,9200000998
879,1178960,9200000999,9200000999
880,1178988,9200001000,9200001000
881,1179185,9200001001,9200001001
882,1179681,9200001003,9200001003
883,1179788,9200001004,9200001004
884,1180538,9200001005,9200001005
885,1180539,9200001006,9200001006
886,1180628,9200001007,9200001007
887,1180690,9200001008,9200001008
888,1180767,9200001009,9200001009
889,1180911,9200001010,9200001010
890,1180924,9200001011,9200001011
891,1180938,9200001012,9200001012
892,1180944,9200001013,9200001013
893,1180958,9200001014,9200001014
894,1181015,9200001015,9200001015
895,1175005,9200001016,9200001016
896,1180083,9200001017,9200001017
897,1180084,9200001018,9200001018
898,1180131,9200001019,9200001019
899,1178010,9200001020,9200001020
900,1178084,9200001021,9200001021
901,1178262,9200001022,9200001022
902,1178398,9200001023,9200001023
903,1180210,9200001024,9200001024
904,1178876,9200001026,9200001026
905,1179416,9200001027,9200001027
906,1179635,9200001028,9200001028
907,1180955,9200001029,9200001029
908,1175326,9200001030,9200001030
909,1175775,9200001031,9200001031
910,1177889,9200001032,9200001032
911,1179201,9200001033,9200001033
912,1179787,9200001034,9200001034
913,1180744,9200001035,9200001035
914,1178006,9200001036,9200001036
915,1177881,9200001037,9200001037
916,1178099,9200001038,9200001038
917,1178367,9200001039,9200001039
918,1178802,9200001041,9200001041
919,1179039,9200001042,9200001042
920,1179381,9200001043,9200001043
921,1179200,9200001044,9200001044
922,1179839,9200001066,9200001066
923,1179893,9200001067,9200001067
924,1179907,9200001068,9200001068
925,1179953,9200001069,9200001069
926,1180100,9200001070,9200001070
927,1180050,9200001071,9200001071
928,1177871,9200001072,9200001072
929,1177727,9200001073,9200001073
930,1178002,9200001074,9200001074
931,1178339,9200001076,9200001076
932,1180349,9200001077,9200001077
933,1178622,9200001078,9200001078
934,1180292,9200001079,9200001079
935,1180307,9200001080,9200001080
936,1180408,9200001081,9200001081
937,1180821,9200001082,9200001082
938,1180499,9200001083,9200001083
939,1180578,9200001084,9200001084
940,1180525,9200001086,9200001086
941,1179573,9200001087,9200001087
942,1179336,9200001088,9200001088
943,1179495,9200001089,9200001089
944,1179533,9200001091,9200001091
945,1180558,9200001092,9200001092
946,1180581,9200001093,9200001093
947,1180626,9200001094,9200001094
948,1180678,9200001095,9200001095
949,1180687,9200001096,9200001096
950,1180802,9200001097,9200001097
951,1180898,9200001098,9200001098
952,1180899,9200001099,9200001099
953,1181030,9200001100,#REF!
954,1181001,9200001101,9200001101
955,1181005,9200001102,9200001102
956,1181034,9200001103,9200001103
957,1181074,9200001104,9200001104
958,1181077,9200001105,9200001105
959,1178336,9200001106,9200001106
960,1179847,9200001107,9200001107
961,1180302,9200001108,9200001108
962,1177584,9200001109,9200001109
963,1177740,9200001110,9200001110
964,1180726,9200001111,9200001111
965,1180418,9200001112,9200001112
966,1180890,9200001113,9200001113
967,1180585,9200001114,9200001114
968,1180684,9200001115,9200001115
969,1180888,9200001116,9200001116
970,1181126,9200001117,9200001117
971,1180297,9200001118,9200001118
972,1180368,9200001119,9200001119
973,1179337,9200001120,9200001120
974,1180679,9200001121,9200001121
975,1181145,9200001122,9200001122
976,1180294,9200001125,9200001125
977,1180355,9200001126,9200001126
978,1180415,9200001127,9200001127
979,1179156,9200001128,9200001128
980,1180591,9200001129,9200001129
981,1180658,9200001130,9200001130
982,1180689,9200001131,9200001131
983,1180967,9200001132,9200001132
984,1180971,9200001133,9200001133
985,1180988,9200001134,9200001134
986,1181016,9200001135,9200001135
987,1181122,9200001136,9200001136
988,1181075,9200001137,9200001137
989,1181088,9200001138,9200001138
990,1181142,9200001139,9200001139
991,1181172,9200001140,9200001140
992,1181233,9200001141,9200001141
993,1181237,9200001142,9200001142
994,1176085,9200001143,9200001143
995,1180296,9200001144,9200001144
996,1180746,9200001145,9200001145
997,1181054,9200001146,9200001146
998,1181171,9200001147,9200001147
999,1180675,9200001148,9200001148
1000,1180989,9200001149,9200001149
1001,1182361,9200001164,9200001164
1002,1174465,9200001176,9200001176
1003,1179904,9200001177,9200001177
1004,1181896,9200001178,9200001178
1005,1180106,9200001179,9200001179
1006,1178489,9200001180,9200001180
1007,1180318,9200001181,9200001181
1008,1180445,9200001182,9200001182
1009,1179387,9200001183,9200001183
1010,1180582,9200001184,9200001184
1011,1180534,9200001185,9200001185
1012,1180590,9200001186,9200001186
1013,1181036,9200001187,9200001187
1014,1180959,9200001188,9200001188
1015,1181033,9200001189,9200001189
1016,1181190,9200001190,9200001190
1017,1181178,9200001191,9200001191
1018,1181214,9200001192,9200001192
1019,1181273,9200001193,9200001193
1020,1181278,9200001194,9200001194
1021,1177971,9200001195,9200001195
1022,1178327,9200001196,9200001196
1023,1180157,9200001197,9200001197
1024,1180405,9200001198,9200001198
1025,1178752,9200001199,9200001199
1026,1179270,9200001200,9200001200
1027,1180823,9200001201,9200001201
1028,1180900,9200001202,9200001202
1029,1181040,9200001203,9200001203
1030,1181306,9200001204,9200001204
1031,1178838,9200001205,9200001205
1032,1181134,9200001206,9200001206
1033,1181230,9200001207,9200001207
1034,1179858,9200001208,9200001208
1035,1179908,9200001209,9200001209
1036,1180061,9200001210,9200001210
1037,1180103,9200001211,9200001211
1038,1178011,9200001212,9200001212
1039,1180356,9200001213,9200001213
1040,1180370,9200001214,9200001214
1041,1180442,9200001215,9200001215
1042,1180450,9200001216,9200001216
1043,1180485,9200001217,9200001217
1044,1179221,9200001218,9200001218
1045,1180731,9200001219,9200001219
1046,1180917,9200001220,9200001220
1047,1180965,9200001221,9200001221
1048,1181010,9200001222,9200001222
1049,1181047,9200001223,9200001223
1050,1181259,9200001224,9200001224
1051,1181050,9200001225,PFC
1052,1181137,9200001226,9200001226
1053,1181260,9200001227,9200001227
1054,1181494,9200001228,9200001228
1055,1181157,9200001229,9200001229
1056,1181182,9200001230,9200001230
1057,1181216,9200001231,9200001231
1058,1181330,9200001232,9200001232
1059,1181264,9200001233,9200001233
1060,1181329,9200001234,9200001234
1061,1181435,9200001235,9200001235
1062,1181307,9200001236,9200001236
1063,1181335,9200001237,9200001237
1064,1181404,9200001238,9200001238
1065,1181469,9200001239,9200001239
1066,1181501,9200001241,9200001241
1067,1181510,9200001242,9200001242
1068,1181262,9200001243,9200001243
1069,1178303,9200001244,9200001244
1070,1178164,9200001245,9200001245
1071,1177984,9200001246,9200001246
1072,1178125,9200001247,9200001247
1073,1180363,9200001248,9200001248
1074,1178768,9200001249,9200001249
1075,1178982,9200001250,9200001250
1076,1179128,9200001251,9200001251
1077,1180623,9200001252,9200001252
1078,1181257,9200001253,9200001253
1079,1180583,9200001254,9200001254
1080,1180589,9200001255,9200001255
1081,1180657,9200001256,9200001256
1082,1180807,9200001257,9200001257
1083,1181285,9200001258,9200001258
1084,1181031,9200001259,9200001259
1085,1181332,9200001260,9200001260
1086,1181281,9200001261,9200001261
1087,1181288,9200001262,9200001262
1088,1181481,9200001263,9200001263
1089,1181308,9200001264,9200001264
1090,1181347,9200001265,9200001265
1091,1180158,9200001266,9200001266
1092,1179484,9200001267,9200001267
1093,1179056,9200001268,9200001268
1094,1179497,9200001269,9200001269
1095,1180778,9200001270,PFC
1096,1180908,9200001271,9200001271
1097,1180921,9200001272,9200001272
1098,1181333,9200001273,9200001273
1099,1181411,9200001274,9200001274
1100,1181590,9200001275,9200001275
1101,1177639,9200001277,9200001277
1102,1178568,9200001278,9200001278
1103,1181265,9200001279,9200001279
1104,1178673,9200001280,9200001280
1105,1180231,9200001281,9200001281
1106,1180891,9200001282,9200001282
1107,1178713,9200001283,9200001283
1108,1178968,9200001284,9200001284
1109,1178992,9200001285,9200001285
1110,1179082,9200001287,9200001287
1111,1179138,9200001288,9200001288
1112,1180540,9200001290,9200001290
1113,1180839,9200001291,9200001291
1114,1180740,9200001292,9200001292
1115,1180912,9200001293,9200001293
1116,1181039,9200001294,9200001294
1117,1180993,9200001295,9200001295
1118,1181063,9200001296,9200001296
1119,1181132,9200001297,9200001297
1120,1181186,9200001298,9200001298
1121,1181240,9200001299,9200001299
1122,1181217,9200001300,#REF!
1123,1181295,9200001301,9200001301
1124,1181327,9200001302,9200001302
1125,1181340,9200001303,9200001303
1126,1181420,9200001304,9200001304
1127,1181576,9200001305,9200001305
1128,1181440,9200001306,9200001306
1129,1181461,9200001307,9200001307
1130,1181571,9200001308,9200001308
1131,1181499,9200001309,9200001309
1132,1181502,9200001310,9200001310
1133,1181537,9200001311,9200001311
1134,1181538,9200001312,9200001312
1135,1181552,9200001313,9200001313
1136,1181569,9200001314,9200001314
1137,1181578,9200001315,9200001315
1138,1181599,9200001316,9200001316
1139,1181607,9200001317,9200001317
1140,1181637,9200001318,9200001318
1141,1181638,9200001319,9200001319
1142,1181646,9200001320,9200001320
1143,1179883,9200001322,9200001322
1144,1178881,9200001323,9200001323
1145,1179448,9200001324,9200001324
1146,1181276,9200001326,9200001326
1147,1181365,9200001327,9200001327
1148,1181220,9200001328,9200001328
1149,1181654,9200001329,9200001329
1150,1181956,9200001335,9200001335
1151,1180643,9200001336,9200001336
1152,1180704,9200001337,9200001337
1153,1180837,9200001338,9200001338
1154,1180909,9200001339,9200001339
1155,1180943,9200010617,#REF!
